query,result_count_displayed,rank,package_id,title,category,rating,icon_url,collected_at,search_url,source_url
гороскоп совместимости,498,18,aquarius.daily.horoscopes,"ВОДОЛЕЙ Гороскоп на сегодня, завтра и каждый день",Образ жизни,,https://static.rustore.ru/imgproxy/QvQVoG3ARmIpsMd5hch4mQ3gYwxgL8Z_4-6AsCIjSfY/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063504933/content/ICON/063fdde7-2ef8-49b0-9edc-a2901d81f579.png@webp,2026-07-29T18:46:41.796Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8,https://www.rustore.ru/catalog/app/aquarius.daily.horoscopes
гороскоп совместимости,498,19,ru.smartbear.programs.horoscopenew,Гороскоп на каждый день 2026. По дате рождения,Образ жизни,,https://static.rustore.ru/imgproxy/W8iS0wC3tJvcKaKr-faY_LH0osvnm6O4fDud9--lhsk/preset:web_app_icon_62/plain/https://static.rustore.ru/2025/10/31/94/apk/2063560139/content/ICON/9b3cee58-1b9e-409f-911d-0adfe3aed71f.png@webp,2026-07-29T18:46:41.796Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8,https://www.rustore.ru/catalog/app/ru.smartbear.programs.horoscopenew
гороскоп совместимости,498,20,scorpio.daily.horoscopes,"СКОРПИОН Гороскоп сегодня, завтра и на каждый день",Образ жизни,,https://static.rustore.ru/imgproxy/x4JQerL6LveWdfYxM28jlAtYN0zDpvJ-pQle-QMgjS4/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063504943/content/ICON/206aa34f-8900-4c75-8930-7081e325f38b.png@webp,2026-07-29T18:46:41.796Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8,https://www.rustore.ru/catalog/app/scorpio.daily.horoscopes
приложение гороскоп,496,1,com.promobi.horo,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/T7juCxxQEBKwP63A2GZ2k5N79KVnZg9FTZ453xv0DEs/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063611920/content/ICON/9f8804b7-de1b-4eeb-aba1-cb7041f5a176.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.promobi.horo
приложение гороскоп,496,2,com.vagasoft.horoscope.signs,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/DmTXIw2yMnWMTULCDgB-0XAUEvQO9rjbDOxToaZm7VU/preset:web_app_icon_62/plain/https://static.rustore.ru/2025/12/9/bd/apk/2063676992/content/ICON/7214baf3-8d4d-43a2-89e3-a7e7a637b644.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.vagasoft.horoscope.signs
приложение гороскоп,496,3,com.grupoprecedo.horoscope,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/bk73e7z_u16QKRQFJ9B84Ir3AENJKiU3T8FhzOGGP4M/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063608017/content/ICON/5839d061-6555-491d-9142-aff96925064f.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.grupoprecedo.horoscope
приложение гороскоп,496,4,com.foresko.horoscopes,Гороскоп на каждый день: Астрология & Гороскопы,Образ жизни,,https://static.rustore.ru/imgproxy/nvjlG1_j5y7GIqSI5I1O3PZ_yw8PzObrKn8WNYECYlg/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063522203/content/ICON/e450e06c-0fd8-4d74-b82c-74d68f0b3b73.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.foresko.horoscopes
приложение гороскоп,496,5,com.daerhou.constellation,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/63sQB3vK3boNLXJfWGYb8y91hckbcFrTj-yMZgIGrfo/preset:web_app_icon_62/plain/https://static.rustore.ru/2025/11/19/20/apk/2063672476/content/ICON/bdf7ccc2-1592-4eac-bd14-eb60db3ee963.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.daerhou.constellation
приложение гороскоп,496,6,com.aiastrologer.app,"AI-Астролог, Таро, Астрология, Гороскоп, Астробот",Образ жизни,,https://static.rustore.ru/imgproxy/3Ld-d7uhG_9cEJ2LiCa6jgaz7lg0Yn7lyGXuEB7Ct8k/preset:web_app_icon_62/plain/https://static.rustore.ru/2026/7/9/a7/apk/2063730874/content/ICON/9883a02f-2920-4a9b-a268-a5a33b24e8ea.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.aiastrologer.app
приложение гороскоп,496,7,cancer.daily.horoscopes,"РАК Гороскоп на сегодня, завтра и на каждый день",Образ жизни,,https://static.rustore.ru/imgproxy/Iazo90R3uQCkJTJ0MEXw2oVftJNjQUjK7VBlqkoVFr0/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063504941/content/ICON/bab8eae7-2e8a-4be9-b448-e84f1b1d8ec0.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/cancer.daily.horoscopes
приложение гороскоп,496,8,com.zylonix.horoscope,Гороскоп на каждый день - онлайн,Образ жизни,,https://static.rustore.ru/imgproxy/NPE8X0KFEmt56AT22aKkN3MwNafsm0zkF885_LCEfsY/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063569893/content/ICON/e833ece0-577c-4bc4-9f40-657de80e331b.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.zylonix.horoscope
приложение гороскоп,496,9,horoscope.astrology.zodiac.sign.daily,Гороскопы и астрология,Образ жизни,,https://static.rustore.ru/imgproxy/cE1e9ChJxQnFYqv8fEopYgxNkuveuONQ3pz-fGKrazg/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063593077/content/ICON/bca3403b-1713-4c48-a550-3b3df74ae619.jpg@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/horoscope.astrology.zodiac.sign.daily
приложение гороскоп,496,10,scorpio.daily.horoscopes,"СКОРПИОН Гороскоп сегодня, завтра и на каждый день",Образ жизни,,https://static.rustore.ru/imgproxy/x4JQerL6LveWdfYxM28jlAtYN0zDpvJ-pQle-QMgjS4/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063504943/content/ICON/206aa34f-8900-4c75-8930-7081e325f38b.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/scorpio.daily.horoscopes
приложение гороскоп,496,11,com.sopelus.horoscope,"Гороскопы бесплатно, натальная карта",Образ жизни,,https://static.rustore.ru/imgproxy/6Y2EnbUmAeSntLHRzoX7VP5iRHM6InMeJHZao6yYG00/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063642700/content/ICON/4cf492a6-1c93-45d7-89fc-41600dc6d076.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.sopelus.horoscope
приложение гороскоп,496,12,ua.maksdenis.timeofbirth,Гороскоп Рождения,Образ жизни,,https://static.rustore.ru/imgproxy/XJLsf7VBiJMSMcpeUNiCX2ZBN_eOAny-sbevT8vo4WI/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063495130/content/ICON/6a2a77c2-5dd9-4a3b-8576-3076c44560bc.@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ua.maksdenis.timeofbirth
приложение гороскоп,496,13,net.kosev.scoping,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/nRsbzEKas4HB6FEELVnqgAh6fnpwl07Qr9hVTxtO3JE/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063605945/content/ICON/cf59fc03-7143-4c0c-9762-6d7e153feea3.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/net.kosev.scoping
приложение гороскоп,496,14,ru.mail.horo.android,Гороскопы,Образ жизни,,https://static.rustore.ru/imgproxy/nRFoWc1MPvTuTYOU6QywIggWJhPoq_4dyrpRYsTcOqw/preset:web_app_icon_62/plain/https://static.rustore.ru/c8d657eb-3f3b-4dea-9bd4-866dcbf21af6@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.mail.horo.android
приложение гороскоп,496,15,ru.yufic.horoscoperu,Ежедневный гороскоп - Yufic,Образ жизни,,https://static.rustore.ru/imgproxy/tnbCtQvmyMyKyNqfR-PuDBejXWvT_uHTBy_ZxelWHtQ/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063575492/content/ICON/81f987eb-731f-4439-91cb-ee1d1cb2f26b.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/ru.yufic.horoscoperu
приложение гороскоп,496,16,org.roboratory.signs,"Астро! Гороскопы, приметы.",Образ жизни,,https://static.rustore.ru/imgproxy/oiiPAtEroKUEaW8_G6Q41KU06yHi2Qvb4-Wblmd-lwA/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/1125696959/content/ICON/b07e7c20-0ed7-4f1f-b8f1-fd4588a756f5.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/org.roboratory.signs
приложение гороскоп,496,17,org.mypost.horoscope,Гороскоп - Ваш астрологический гид,Образ жизни,,https://static.rustore.ru/imgproxy/Cge3guq8JHhIED2estQHUTqjjKCRbsz_vOe4mozVCtk/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063561234/content/ICON/d61c25f4-37c4-4b47-abb5-67c9c222330b.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/org.mypost.horoscope
приложение гороскоп,496,18,libra.daily.horoscopes,"ВЕСЫ Гороскоп на сегодня, завтра и на каждый день",Образ жизни,,https://static.rustore.ru/imgproxy/oEpGFKYPoeNtbQtU7UYScb6dhWmkPa9Sn6j-hrtB3FU/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063504931/content/ICON/51a9b3ed-cfcf-47b6-b92f-66562f33f0d7.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/libra.daily.horoscopes
приложение гороскоп,496,19,com.Goriskop,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/HrwLYNb56J2xOrayOehMAl6Hrf85IP58cgM6HVhRs7o/preset:web_app_icon_62/plain/https://static.rustore.ru/2025/12/8/fb/apk/2063676572/content/ICON/e657f6ea-6c43-4db5-94d8-508e4b440099.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.Goriskop
приложение гороскоп,496,20,com.envgeniipopov.goroscopy_app,Гороскоп на каждый день,Образ жизни,,https://static.rustore.ru/imgproxy/greXSXBJSV2P8lsfyVjEwNSftaTlwiuDAEoIyTC4880/preset:web_app_icon_62/plain/https://static.rustore.ru/2026/3/29/12/apk/2063692612/content/ICON/111b378c-04d2-4b81-9c22-4b69aa15818c.png@webp,2026-07-29T18:47:01.096Z,https://www.rustore.ru/catalog/search?query=%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,https://www.rustore.ru/catalog/app/com.envgeniipopov.goroscopy_app
гороскоп скачать,497,1,com.daerhou.constellation,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/63sQB3vK3boNLXJfWGYb8y91hckbcFrTj-yMZgIGrfo/preset:web_app_icon_62/plain/https://static.rustore.ru/2025/11/19/20/apk/2063672476/content/ICON/bdf7ccc2-1592-4eac-bd14-eb60db3ee963.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.daerhou.constellation
гороскоп скачать,497,2,ua.maksdenis.timeofbirth,Гороскоп Рождения,Образ жизни,,https://static.rustore.ru/imgproxy/XJLsf7VBiJMSMcpeUNiCX2ZBN_eOAny-sbevT8vo4WI/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063495130/content/ICON/6a2a77c2-5dd9-4a3b-8576-3076c44560bc.@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/ua.maksdenis.timeofbirth
гороскоп скачать,497,3,com.grupoprecedo.horoscope,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/bk73e7z_u16QKRQFJ9B84Ir3AENJKiU3T8FhzOGGP4M/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063608017/content/ICON/5839d061-6555-491d-9142-aff96925064f.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.grupoprecedo.horoscope
гороскоп скачать,497,4,com.foresko.horoscopes,Гороскоп на каждый день: Астрология & Гороскопы,Образ жизни,,https://static.rustore.ru/imgproxy/nvjlG1_j5y7GIqSI5I1O3PZ_yw8PzObrKn8WNYECYlg/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063522203/content/ICON/e450e06c-0fd8-4d74-b82c-74d68f0b3b73.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.foresko.horoscopes
гороскоп скачать,497,5,ru.mail.horo.android,Гороскопы,Образ жизни,,https://static.rustore.ru/imgproxy/nRFoWc1MPvTuTYOU6QywIggWJhPoq_4dyrpRYsTcOqw/preset:web_app_icon_62/plain/https://static.rustore.ru/c8d657eb-3f3b-4dea-9bd4-866dcbf21af6@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/ru.mail.horo.android
гороскоп скачать,497,6,com.vagasoft.horoscope.signs,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/DmTXIw2yMnWMTULCDgB-0XAUEvQO9rjbDOxToaZm7VU/preset:web_app_icon_62/plain/https://static.rustore.ru/2025/12/9/bd/apk/2063676992/content/ICON/7214baf3-8d4d-43a2-89e3-a7e7a637b644.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.vagasoft.horoscope.signs
гороскоп скачать,497,7,com.Goriskop,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/HrwLYNb56J2xOrayOehMAl6Hrf85IP58cgM6HVhRs7o/preset:web_app_icon_62/plain/https://static.rustore.ru/2025/12/8/fb/apk/2063676572/content/ICON/e657f6ea-6c43-4db5-94d8-508e4b440099.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.Goriskop
гороскоп скачать,497,8,com.sopelus.horoscope,"Гороскопы бесплатно, натальная карта",Образ жизни,,https://static.rustore.ru/imgproxy/6Y2EnbUmAeSntLHRzoX7VP5iRHM6InMeJHZao6yYG00/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063642700/content/ICON/4cf492a6-1c93-45d7-89fc-41600dc6d076.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.sopelus.horoscope
гороскоп скачать,497,9,net.kosev.scoping,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/nRsbzEKas4HB6FEELVnqgAh6fnpwl07Qr9hVTxtO3JE/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063605945/content/ICON/cf59fc03-7143-4c0c-9762-6d7e153feea3.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/net.kosev.scoping
гороскоп скачать,497,10,com.idmobile.horoscope,Мой Гороскоп New,Образ жизни,,https://static.rustore.ru/imgproxy/eBmUo1h-qIf_WV1UUmj2yPdpGoTS2YLXHP0qQV26yQE/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063599046/content/ICON/e41ef7fc-83c8-408e-abde-682976322718.jpg@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.idmobile.horoscope
гороскоп скачать,497,11,com.promobi.horo,Гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/T7juCxxQEBKwP63A2GZ2k5N79KVnZg9FTZ453xv0DEs/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063611920/content/ICON/9f8804b7-de1b-4eeb-aba1-cb7041f5a176.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.promobi.horo
гороскоп скачать,497,12,tr.com.pher.horoscope,Ежедневные гороскопы,Образ жизни,,https://static.rustore.ru/imgproxy/o2VOAOgxFLyCZ-l2X7dZRsOYwrGowjei3w3TtemN6fw/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063526292/content/ICON/3a4aa54b-d206-4b63-a7b6-bd5ddaa35b12.@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/tr.com.pher.horoscope
гороскоп скачать,497,13,com.pagestechnologies.zodiac,Гороскоп на каждый день,Образ жизни,,https://static.rustore.ru/imgproxy/LMjr946xUacmWt7Cqb5Y8NE_Xo90rnEXZTpNQpe_SoA/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/459817151/content/ICON/8968fd4f-b614-4d29-96c1-2bd621dcbeb2.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/com.pagestechnologies.zodiac
гороскоп скачать,497,14,cancer.daily.horoscopes,"РАК Гороскоп на сегодня, завтра и на каждый день",Образ жизни,,https://static.rustore.ru/imgproxy/Iazo90R3uQCkJTJ0MEXw2oVftJNjQUjK7VBlqkoVFr0/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063504941/content/ICON/bab8eae7-2e8a-4be9-b448-e84f1b1d8ec0.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/cancer.daily.horoscopes
гороскоп скачать,497,15,ru.yufic.horoscoperu,Ежедневный гороскоп - Yufic,Образ жизни,,https://static.rustore.ru/imgproxy/tnbCtQvmyMyKyNqfR-PuDBejXWvT_uHTBy_ZxelWHtQ/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063575492/content/ICON/81f987eb-731f-4439-91cb-ee1d1cb2f26b.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/ru.yufic.horoscoperu
гороскоп скачать,497,16,potencialmenteinteresante.personaldailyhoroscope,Eжедневный гороскоп,Образ жизни,,https://static.rustore.ru/imgproxy/FI_Mef7YzE1Voyibh1Tofx1KmQTi1zaPGsTHGs8vD-U/preset:web_app_icon_62/plain/https://static.rustore.ru/apk/2063631207/content/ICON/2044085b-6eca-4fb1-8cd6-df5a6f4d8b90.png@webp,2026-07-29T18:47:03.167Z,https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF%20%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,https://www.rustore.ru/catalog/app/potencialmenteinteresante.personaldailyhoroscope
