raw_record_id,seed,base_keyword,operator_kind,result_rank,query,requests_last_30_days,region,region_id,device,language,collected_at,source_url,evidence_file,data_quality,notes
broad-69,гороскоп,гороскоп,broad,69,гороскоп на первом на сегодня,66244,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-70,гороскоп,гороскоп,broad,70,гороскоп на сегодня первый,66244,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-71,гороскоп,гороскоп,broad,71,гороскоп на сегодня первый на первом,66244,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-72,гороскоп,гороскоп,broad,72,гороскоп на первом канале,66140,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-73,гороскоп,гороскоп,broad,73,первый канал на первом гороскоп,66140,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-74,гороскоп,гороскоп,broad,74,гороскоп на добром утро,65356,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-75,гороскоп,гороскоп,broad,75,гороскоп лев 2026,64705,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-76,гороскоп,гороскоп,broad,76,гороскоп на сегодня стрелец,64358,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-77,гороскоп,гороскоп,broad,77,гороскоп на сегодня козерог,62114,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-78,гороскоп,гороскоп,broad,78,гороскоп телец 2026,61065,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-79,гороскоп,гороскоп,broad,79,гороскоп тельцам 2026,61063,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-80,гороскоп,гороскоп,broad,80,гороскоп на сегодня 2026,60809,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-81,гороскоп,гороскоп,broad,81,гороскоп дева 2026,60417,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-82,гороскоп,гороскоп,broad,82,гороскоп овен 2026,59007,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-83,гороскоп,гороскоп,broad,83,гороскоп на сегодня доброе,58908,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-84,гороскоп,гороскоп,broad,84,гороскоп рыбы 2026,58639,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-85,гороскоп,гороскоп,broad,85,гороскоп весы 2026,58295,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-86,гороскоп,гороскоп,broad,86,гороскоп на канале доброе,57641,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-87,гороскоп,гороскоп,broad,87,канал доброе утро гороскоп,57075,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-88,гороскоп,гороскоп,broad,88,гороскоп водолей 2026,56708,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-89,гороскоп,гороскоп,broad,89,гороскоп на завтра женщина,56279,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-90,гороскоп,гороскоп,broad,90,утро сегодня гороскоп,55560,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-91,гороскоп,гороскоп,broad,91,гороскоп на первом канале на сегодня,55257,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-92,гороскоп,гороскоп,broad,92,гороскоп на сегодня первый канал,55257,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-93,гороскоп,гороскоп,broad,93,точный гороскоп мужчина,54720,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-94,гороскоп,гороскоп,broad,94,доброе утро гороскоп на сегодня,54556,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-95,гороскоп,гороскоп,broad,95,гороскоп бесплатно,54208,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-96,гороскоп,гороскоп,broad,96,гороскоп на сегодня самый,53900,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-97,гороскоп,гороскоп,broad,97,гороскоп козерог 2026,53633,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-98,гороскоп,гороскоп,broad,98,гороскоп на канале утро,53484,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-99,гороскоп,гороскоп,broad,99,самый точный гороскоп на сегодня,52061,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-100,гороскоп,гороскоп,broad,100,гороскоп на сегодня на канале доброе,50874,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-101,гороскоп,гороскоп,broad,101,гороскоп года женщина,50407,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-102,гороскоп,гороскоп,broad,102,перл гороскоп 2026,50307,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-103,гороскоп,гороскоп,broad,103,гороскоп рак женщина,50020,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-104,гороскоп,гороскоп,broad,104,гороскоп стрелец 2026,49884,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-105,гороскоп,гороскоп,broad,105,гороскоп на 2026 близнецы,49227,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-106,гороскоп,гороскоп,broad,106,гороскоп животных,49212,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-107,гороскоп,гороскоп,broad,107,гороскоп лев женщина,47905,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-108,гороскоп,гороскоп,broad,108,какие зодиак гороскопы,47073,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-109,гороскоп,гороскоп,broad,109,гороскоп 2026 анжела,47057,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-110,гороскоп,гороскоп,broad,110,гороскоп на сегодня канал доброе утро,46710,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-111,гороскоп,гороскоп,broad,111,анжела перл гороскоп 2026,45470,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-112,гороскоп,гороскоп,broad,112,гороскоп на первом добро,45362,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-113,гороскоп,гороскоп,broad,113,гороскоп на первом доброе,45357,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
broad-114,гороскоп,гороскоп,broad,114,гороскоп овен женщина,44086,Россия,225,Смартфоны,ru,2026-07-29T18:50:56.118Z,https://wordstat.yandex.ru/?region=225&view=table&words=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF,evidence/wordstat/wordstat-live-raw.json,VALID_LIVE_WORDSTAT,"External Yandex demand proxy, not RuStore internal search volume."
